review_text,rating,date,bank_name,source
It is an interesting app,3,2024-09-24,Commercial Bank of Ethiopia,Google Play
not working well,1,2024-09-24,Commercial Bank of Ethiopia,Google Play
I like it.,5,2024-09-24,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-24,Commercial Bank of Ethiopia,Google Play
oromosikorkreshn,5,2024-09-23,Commercial Bank of Ethiopia,Google Play
Best,5,2024-09-23,Commercial Bank of Ethiopia,Google Play
Its eassy to use,5,2024-09-23,Commercial Bank of Ethiopia,Google Play
"It is very, for more experience please upgrade it",5,2024-09-23,Commercial Bank of Ethiopia,Google Play
failed to give receipt or confirm payment,2,2024-09-23,Commercial Bank of Ethiopia,Google Play
The best,5,2024-09-23,Commercial Bank of Ethiopia,Google Play
"Faster and convertible,,,,,CBE App👍👍",5,2024-09-23,Commercial Bank of Ethiopia,Google Play
አብዛውን ጊዜ ያስቸግራል,5,2024-09-23,Commercial Bank of Ethiopia,Google Play
Remzi,1,2024-09-22,Commercial Bank of Ethiopia,Google Play
Best app 🤙,5,2024-09-22,Commercial Bank of Ethiopia,Google Play
Best,5,2024-09-21,Commercial Bank of Ethiopia,Google Play
Sulxan nuree muhammad godinaa harargee lixaa anaa buqa dhintuu zone,5,2024-09-21,Commercial Bank of Ethiopia,Google Play
Yes we can,3,2024-09-21,Commercial Bank of Ethiopia,Google Play
Good job,4,2024-09-21,Commercial Bank of Ethiopia,Google Play
best,5,2024-09-21,Commercial Bank of Ethiopia,Google Play
At g CA,5,2024-09-20,Commercial Bank of Ethiopia,Google Play
Best,5,2024-09-20,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-09-20,Commercial Bank of Ethiopia,Google Play
𝙼𝚒𝚔𝚒,5,2024-09-20,Commercial Bank of Ethiopia,Google Play
Fast,5,2024-09-20,Commercial Bank of Ethiopia,Google Play
nice,5,2024-09-20,Commercial Bank of Ethiopia,Google Play
Abdurahman Abdalkarim,1,2024-09-19,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-19,Commercial Bank of Ethiopia,Google Play
Very good,5,2024-09-19,Commercial Bank of Ethiopia,Google Play
Amazing app,5,2024-09-19,Commercial Bank of Ethiopia,Google Play
Best app,5,2024-09-19,Commercial Bank of Ethiopia,Google Play
Has not show recent exact information. Some transactions are included and others excluded. Bad experiance. Always I got in truble by thinking the correct balance.,1,2024-09-19,Commercial Bank of Ethiopia,Google Play
Best,5,2024-09-18,Commercial Bank of Ethiopia,Google Play
Taju Mohammed Belda,5,2024-09-18,Commercial Bank of Ethiopia,Google Play
Very bad application not working properly every time,1,2024-09-18,Commercial Bank of Ethiopia,Google Play
It's safe ever,5,2024-09-18,Commercial Bank of Ethiopia,Google Play
Jira yesus,5,2024-09-18,Commercial Bank of Ethiopia,Google Play
"It's ask me update then i was going to my branch they updated my mobile banking but still not working!""",1,2024-09-18,Commercial Bank of Ethiopia,Google Play
Good 👍,5,2024-09-17,Commercial Bank of Ethiopia,Google Play
Nice mobile banking,5,2024-09-17,Commercial Bank of Ethiopia,Google Play
It ask KYC for the 3rd time in one moths what wrong with your system. If this thing keep going most of your customers start using other banks including My family and friends.,1,2024-09-17,Commercial Bank of Ethiopia,Google Play
09mikaa.il,1,2024-09-17,Commercial Bank of Ethiopia,Google Play
Ok,5,2024-09-16,Commercial Bank of Ethiopia,Google Play
Best,5,2024-09-16,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-16,Commercial Bank of Ethiopia,Google Play
It's true and is my favorite Banks,5,2024-09-16,Commercial Bank of Ethiopia,Google Play
Experience,5,2024-09-16,Commercial Bank of Ethiopia,Google Play
It is great app,5,2024-09-16,Commercial Bank of Ethiopia,Google Play
This service is qulity and very easy to use by any place any time also i could have save my time. Just i can say fantastic.,5,2024-09-16,Commercial Bank of Ethiopia,Google Play
"How can I trust a bank that doesn't have a cyber crime reporting mechanism. I recently traveled out of the country. After a week I got a text message stating that more than 1000bir withdrawn from my account without my knowledge. When I tried to download the receipt, it doesn't even work. I only know it was transfered to a Wegagen bank account via a POS machine. Please be carefull and take a lesson from me. 😡😡😡",1,2024-09-16,Commercial Bank of Ethiopia,Google Play
Very nice work,5,2024-09-15,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-15,Commercial Bank of Ethiopia,Google Play
Finance manager,5,2024-09-15,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-15,Commercial Bank of Ethiopia,Google Play
Very good simple and easy app thank you very much Ethiopian commercial Bank 👍👍 🏧,5,2024-09-15,Commercial Bank of Ethiopia,Google Play
"it is good app . but i had some essue's lately, they app don't show Transaction history properly in order of date of withdrawal . You should fix that in the next Update.",3,2024-09-14,Commercial Bank of Ethiopia,Google Play
It is great and fast app to transfer money,5,2024-09-14,Commercial Bank of Ethiopia,Google Play
Ok,4,2024-09-14,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-14,Commercial Bank of Ethiopia,Google Play
Best up Ever.,5,2024-09-14,Commercial Bank of Ethiopia,Google Play
"Error free, user friendly best app🙏",4,2024-09-14,Commercial Bank of Ethiopia,Google Play
Thank you,5,2024-09-13,Commercial Bank of Ethiopia,Google Play
As,5,2024-09-13,Commercial Bank of Ethiopia,Google Play
Mameameni,5,2024-09-12,Commercial Bank of Ethiopia,Google Play
"I really like this app as it is being updated from time to time and includes multiple payment options. In particular, giving a receipt makes it even more preferable. However, when it is refreshed, it does not show the history of credit and deposit in order and, I am of the opinion that it is better if the recent history is fixed respectively according to the transaction date in the future because there is a problem of confusion.",3,2024-09-12,Commercial Bank of Ethiopia,Google Play
G ghost,5,2024-09-12,Commercial Bank of Ethiopia,Google Play
This application is very nice mobile banking agent and various transactions can be used download and use,4,2024-09-12,Commercial Bank of Ethiopia,Google Play
Way to go!,5,2024-09-12,Commercial Bank of Ethiopia,Google Play
Wow,5,2024-09-12,Commercial Bank of Ethiopia,Google Play
If there was a lesser rating I'd have given it to this app! What's with all this service charges? With the amount they're charging for everything I'm afraid we'll be paying to even look in their direction.,1,2024-09-12,Commercial Bank of Ethiopia,Google Play
I hate apps and all management of cbe,1,2024-09-12,Commercial Bank of Ethiopia,Google Play
its ok,5,2024-09-11,Commercial Bank of Ethiopia,Google Play
The fast and easy to use app there is nothing to deny aboutt that... but it has a serious issue on showing transaction history like if i send or receive money i ll find the transaction history after a day. When the sms message is not working at some days the issue get worse like we dont have an idea how much money we have received. I dont this this issue is hard to fix for you hope you will fix it on the next update....the app deserve 4stars tbh but i just want you to see this seriously thankyou,1,2024-09-11,Commercial Bank of Ethiopia,Google Play
Updet every time,5,2024-09-11,Commercial Bank of Ethiopia,Google Play
"When I enter values in the Amount and Remark fields and click the Continue button, I encounter an error. However, the transaction still deducts the specified amount. It is essential to test this error handling functionality.",4,2024-09-11,Commercial Bank of Ethiopia,Google Play
Tilahun Getachew,5,2024-09-11,Commercial Bank of Ethiopia,Google Play
backward banking app,2,2024-09-11,Commercial Bank of Ethiopia,Google Play
"What a trash app! Trash! Trash! Trash! Whenever you want to use the app after once you uninstall it, or receive it from someone else, it will ask you for a new verification. Again, after you clear the cache and data, you will be required to ask a verification code from the nearby bank physically too! What a shame! Never use this app! Your account pass code is unsecure in this app. STOP using this app! I Do!",1,2024-09-10,Commercial Bank of Ethiopia,Google Play
Satisfactory,5,2024-09-10,Commercial Bank of Ethiopia,Google Play
ok,5,2024-09-10,Commercial Bank of Ethiopia,Google Play
Not working out of Ethiopia this week mine is,1,2024-09-10,Commercial Bank of Ethiopia,Google Play
Good app,5,2024-09-10,Commercial Bank of Ethiopia,Google Play
Easy and safe to use,3,2024-09-10,Commercial Bank of Ethiopia,Google Play
I was looking for this application and finally succeeded. It's wonderful application to receive and send money with the speed of light. Thank you so much CBE. I wish you all CBE staffs happy new year. May this year be the year of peace and prosperity for all and everyone. HAPPY ETHIOPIAN NEW YEAR!!! #2017 E.C.🐦,5,2024-09-09,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-09,Commercial Bank of Ethiopia,Google Play
this app is very good app,5,2024-09-09,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-09,Commercial Bank of Ethiopia,Google Play
The app only shows 25 transaction. The most frustrating it ever. Other banks gives you months of transactions ans statement. What a joke,1,2024-09-09,Commercial Bank of Ethiopia,Google Play
"it's not best like abyssinya mobile bank. This not show the transaction and didn't get notification , SMS text.",3,2024-09-09,Commercial Bank of Ethiopia,Google Play
Easy to use and private.,5,2024-09-09,Commercial Bank of Ethiopia,Google Play
አዋሽ,1,2024-09-08,Commercial Bank of Ethiopia,Google Play
"please fix the recent transaction page, it's not showing recent transactions",4,2024-09-08,Commercial Bank of Ethiopia,Google Play
Wow 👌 great 👍,5,2024-09-08,Commercial Bank of Ethiopia,Google Play
Why can't we transfer funds directly to another's person telebirr wallet,5,2024-09-08,Commercial Bank of Ethiopia,Google Play
this app is so smart,5,2024-09-08,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-09-08,Commercial Bank of Ethiopia,Google Play
Wowe,5,2024-09-07,Commercial Bank of Ethiopia,Google Play
Our best app,5,2024-09-07,Commercial Bank of Ethiopia,Google Play
It is a good app overall but you need to improve some features like the recent transactions section which doesn't accurately show recent transactions.,3,2024-09-07,Commercial Bank of Ethiopia,Google Play
"It need some listed improvements below. 1. Try to desplay at lst one month transaction 2. Try to solve weekend transaction display error 3. ""Failed"" message after few processing",3,2024-09-07,Commercial Bank of Ethiopia,Google Play
Very easy and interesting,5,2024-09-07,Commercial Bank of Ethiopia,Google Play
Excellent app,5,2024-09-07,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-07,Commercial Bank of Ethiopia,Google Play
It's the worst! I just transfer from my cbe account in to my tele birr account for urgent case but unfortunately it holds. And there customer service workers told me it will be returned in to my cbe account after 3 or 5 working days if its not credited in to my telebirr account. How's that working? This bank is a pioneer in from the country. It's really annoying this happens for second time. Please amend your network services. Am totally annoyed by cbe.,1,2024-09-07,Commercial Bank of Ethiopia,Google Play
Best,5,2024-09-07,Commercial Bank of Ethiopia,Google Play
🄾7🄰.,4,2024-09-07,Commercial Bank of Ethiopia,Google Play
I loved digital bankink(Internet banking of CBE),5,2024-09-07,Commercial Bank of Ethiopia,Google Play
Ilike it,5,2024-09-07,Commercial Bank of Ethiopia,Google Play
Good application to use especially it helps me while I buy and sell goods. Thanks,1,2024-09-07,Commercial Bank of Ethiopia,Google Play
It is very friendly and easy to use.,5,2024-09-06,Commercial Bank of Ethiopia,Google Play
good,5,2024-09-06,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-06,Commercial Bank of Ethiopia,Google Play
Transaction problems 😔,1,2024-09-06,Commercial Bank of Ethiopia,Google Play
User friendly application.,5,2024-09-06,Commercial Bank of Ethiopia,Google Play
vgood,5,2024-09-05,Commercial Bank of Ethiopia,Google Play
"I have never such a disgusting app in my life , i swear it doesn't even work properly",1,2024-09-05,Commercial Bank of Ethiopia,Google Play
Wow app,5,2024-09-05,Commercial Bank of Ethiopia,Google Play
Obsaa.Abdallaa,1,2024-09-05,Commercial Bank of Ethiopia,Google Play
Very good app but why all the theme is just Islamic?,5,2024-09-04,Commercial Bank of Ethiopia,Google Play
Bad,1,2024-09-04,Commercial Bank of Ethiopia,Google Play
Great,5,2024-09-04,Commercial Bank of Ethiopia,Google Play
It donsnt show the new amount after there is a deposit,3,2024-09-04,Commercial Bank of Ethiopia,Google Play
i use this application many time it works perfectly 10Q,5,2024-09-04,Commercial Bank of Ethiopia,Google Play
"The CBE mobile banking app is a time-saver, but it needs several improvements, like adding fingerprint authentication. It's risky when people see me entering my PIN. Additionally, the fees are unreasonable. You could learn from Tele Birr, which adjusts fees based on the transaction amount. However, the CBEMB app charges a flat 10 birr fee for amounts between 5 and 1000 birr, which I think is unfair.",2,2024-09-04,Commercial Bank of Ethiopia,Google Play
Good,5,2024-09-03,Commercial Bank of Ethiopia,Google Play
Nice to meet you my bank,5,2024-09-03,Commercial Bank of Ethiopia,Google Play
Fast service and reliable it works from everywhere across the globe love it,5,2024-09-03,Commercial Bank of Ethiopia,Google Play
Very convenient and easy to use,4,2024-09-03,Commercial Bank of Ethiopia,Google Play
I used to mobile bsnking,5,2024-09-03,Commercial Bank of Ethiopia,Google Play
It is very comfortable!,5,2024-09-02,Commercial Bank of Ethiopia,Google Play
It is the best app I like it,4,2024-09-02,Commercial Bank of Ethiopia,Google Play
Good at all,5,2024-09-02,Commercial Bank of Ethiopia,Google Play
"The app doesn't have 1. mini statement service In my opinion, I don't have to go to cbe branch to get mini statements and transactions I have done and pay for it.why? 2. Recent transaction The app doesn't store numerous or enough recent transactions, even it doesn't store what stored properly sometimes.",1,2024-09-02,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-09-02,Commercial Bank of Ethiopia,Google Play
Bulchaa ibsa,5,2024-09-01,Commercial Bank of Ethiopia,Google Play
It's Great App 💪🏼wow which i like it z most👌🏼 but please add biometric authentication,5,2024-09-01,Commercial Bank of Ethiopia,Google Play
